"id","song","rating","review","account"
"11096","360","8","Love the vox and effects in this man..","0"
"11103","360","9","I dig this, it reminds me of earlier works from &quot;Numb&quot;, one of my fav bands off Metropolis Records. I got a feeling this would kick ass live.","0"
"11152","168","9","That's interesting it almost sounds like a paradox.  But I like originality.","0"
"11169","301","10","DUDE
Better than the original!
Miki and we just put it on our iPods, and it makes them look like crap! 

Nice job.","0"
"11185","98","10","OMG this is the best thing i have heard on this site!! u rock","0"
"11194","296","10","mwahahaa.
make a digdug one. nah. lets go with galaga. no. just ignore me. it's funny.","0"
"11195","55","7","If only you could get those damn drums out of there!
(I wish there were multitracks for closer. Better ask TR for x-mas :p)","0"
"11196","197","10","Very scary. I like it.","0"
"11197","372","7","Damn. It got cut off. Gotta fix that. While we're at it, we'll also extend it.","0"
"11199","71","10","You're sure this is a cover? This is either a remix or you sound a LOT like Trent. Either way, it's awesome and easier to understand than the original.
DL'd.","0"
"11200","58","0","no.","0"
"11214","376","8","pretty rad.  loving some of those rhythmic samples.  this really does it for me.  good work on everything.","0"
"11261","360","10","And just like that... I became a big Kyle Porter fan.
Freakin sic Kyle!

","0"
"11262","77","8","Dont know what Bob is talking about... But people this is a remix that has been down by me its a mix of Metal using Gary Numan's remixed song with Trent's Cover blended together to give you comparasion u can hear the two together.","0"
"11288","237","10","I love this even better than &quot;Do You Trust Your Government&quot;! I'm officially a fan.","0"
"11289","410","1","Awsome!!! Zwakk you have done it again.","0"
"11290","376","10","They can cage me, but they will never break me, i promise this...","0"
"11367","459","10","Where did all the votes go? :(","0"
"11378","459","10","I had to upload it again, because i labeled it wrong so all the votes are lost... 
Sorry for that...

check out also my profile at:

http://remix.nin.com/member/TweakerRay

","0"
"11417","387","10","haha I love it! awesome chorus! my sister will love this.","0"
"11418","446","10","This reminds me of days when I listened to rock before hip-hop. This is an excellent example of why I switched to rock again.
This could go on TH games.","0"
"11419","455","9","Sounds kinda like your DYTTG, which I also liked. I love the guitar on this. You're voice seems a little too (dammit, what's the word I'm looking for??) I give it 4 1/2 'cause I love the guitar so much, and your voice is still better than mine, so I can't say much. You should tour with NIN. You are THAT good.","0"
"11420","235","10","How the hell is it possible to sound this good? It is IMPOSSIBLE to give you any less than 3 stars, though I am giving you 5. The drums made this lots better! I was very surprised in the beginning.","0"
"11421","461","8","This isn't your best song, but keep practicing. You didn't use very good reverb,  but I know that you put effort into this. To be honest, I couldn't understand a thing you said here. Maybe try mixing it down differently, and I bet this could sound REALLY good, especially hearing you other works, which are fantastic. I must note, the beginning reminds me of Starfuckers, Inc.","0"
"11422","463","10","The instrumentals remind me of Starfuckers. Guitars=flippin' sweet. Not to mention you voice, which it seems you used the best reverb possible, because it sounds great. So far, I like this one the most out of anything.","0"
"11425","458","7","Sorry Kyle (and Adam), I just like Mutagen's version better.
It's still great, though.","0"
"11451","410","10","I, for one, love everything you and Mutagen do. So here I am, to save the day from those ignorant twats who give crappy reviews without listening to it. This IS actually good.","0"
"11455","457","10","Grr I just had to listen to this! It's too awesome, and I just can't do that good.
Maybe I'll try this a few year down the road, when I forget the catchy lyrics. Awesome.","0"
"11457","451","10","I totally agree with Mutagen. It got stuck in my head, especially the piano. Also, with the sources for this, I'm going to make an attempt to add vocals, cause I got some ideas for it, and tweaking it a little. When I'm finished, I'll send it to you for you opinion.","0"
"11508","463","9","Not fucking bad. Not too big on the vox but the guitars are sic. Good take","0"
"11517","133","10","Wow, this is good. Although you could've made it a little faster. But then again, I also like it how it is. More Unique.","0"
"11519","316","0","this made me barf.","0"
"11520","239","10","Wow. I'm burning this. Even putting it on my iPod.

Gimme a holler sometime. Finneus-J@live.com","0"
"11521","101","4","A little too original. Try adding some of your own taste, minus the MIDI. Vocals are... all right.","0"
"11522","296","4","Sorry, I did not mean to give it five stars. here. Take two.","0"
"11533","464","10","Tommy Teknic is speaking my language!

The transition of the original contributor is more than superlative. 
The leadership obvious to everyone.
The balance fragile if self security weighs heavier than staying a course already set.","0"
"11547","316","0","WOOPS DIDNT MEAN TO GIVE IT ONE AND A HALF STARS HERE TAKE 0","0"
"11548","296","3","ok now thats funny lol","0"
"12316","474","10","I really like the way it turned out, and I absolutely love how dark the vocals are, Nathan.  On the flip side I'm not big on the organ, but I think that's just a personal pet peev.","0"
"11620","464","10","I know this guy !! He was a great DJ and has done many great remixes. I wish he could post them all, but since this is a NIN only site, mabey he will do something new. I look foward to hearing more!!!","0"
"11621","98","10","I friggin' love you!","0"
"11629","463","10","nice... are yopu drunk?","0"
"11659","437","2","HAHAHAHAHAHHAHA Who the fuck are you 2 tell me how to Mix and Master Music.Open that song in your mastering program if you have one and tell me its 2 loud Hahhaahha Fuck You.And dont forget its an MP3","0"
"11706","463","10","its cool
","0"
"11735","454","8","You got me Cody, i did use FL, but this song took 2hrs to make not weeks and i didnt use any 3x at all.

anyone who listens to this should be sure to check out the remastered version called &quot;failsafe&quot;. its on this site somewhere too.","0"
"11805","2","10","YES! I. LOVE. YOU.","0"
"11818","256","9","A very cool sounding song, it very much reminded me of &quot;The Day The World Went Away Eclipse mix&quot; by Pjat Lain, found here on this site. ","0"
"11826","105","0","um... i know you worked hard on this, but... wtf is this?
and this is a remix, not a cover.","0"
"11879","437","8","Perhaps that's the point of it. It's called distortion.

Wow. I can't believe this. And with a description like, &quot;and a tad of destruction&quot;, &quot;everything distortion and glitch&quot;, and &quot;omgimrippingtrenttopieces&quot;, you should have gained the idea that IT'S THE POINT OF THE SONG.","0"
"12056","472","10","Nice, can you post the surround channels for everyone please?","0"
"12110","473","10","Made my day....","0"
"12111","473","10","Yeah this is the REAL shit!!!
I laughed while listening to this more than i ever will laught in my whole life!!!!!!

Make more of this!
Your biggest fan is waiting for new screwed-up shit from Lore Sj̦berg!

You are the greatest!","0"
"12114","472","9","This is good!

Id love to get my hands on the acapella so i can have a go.","0"
"12116","473","9","Awesome work!!!!","0"
"12155","235","8","It's very catchy. :3","0"
"12156","2","10","That is some YUMMY CHAOS!!","0"
"12157","43","8","Gothy... Sounds like Amy Lee!","0"
"12238","473","8","hmmmm funny...
but more than one time i couldnt listen to it... because its very  
 strange to hear it ;-D
never the less fun for the one time... :-D



cheers TweakerRay

http://remix.nin.com/member/TweakerRay","0"
"12251","474","10","Nathan, you've done it again. I've been wondering when this would appear. This is one of my favorites now. The lyrics are very well-written. And Adam has done excellently with the instrumental (I'm assuming that's what he did). Good job to you, and good job to Zwakk. Thanks for adding something more to my iPod.","0"
"12252","474","10","Very good. I loved zwakk's original instrumental and the lyrics just made it even better. GO ADAM!! haha and nice job singing mutagen.","0"
"12253","474","5","it's a good song...the lyrics kinda ruin it for me though..i will explain ...you are in key and that's good but you're trying too hard to sound evil i suppose...loosen up and sound more natural :)","0"
"12259","474","8","Great song.
I don't speak very well english so i don't understand the lyrics but the music is good.
It's a kind of mix between NIN, Bauhaus (for the voice) and Marylin Manson (for the touch of glam rock)","0"
"12282","472","10","Your remixes are always incredible.","0"
"26549","467","10","here's where more of my music can be found. http://lobotomybaby.bandcamp.com","0"
"12295","162","0","Why did you bother?","0"
"12304","474","10","Great tune
Have any female vocals
for this music?","0"
"12308","463","10","Angry Tune
Needs clearer vocal","0"
"12315","372","5","yea it got cut off right around the end we know but we'll have it fixed sooner or later lol and it will be extended hopefuly","0"
"12317","463","9","It sounds very industrial to me and its fast, I liked it.","0"
"12318","474","9","Excellent!  The vocal style is different than your other ones, interesting.  Good Job Mutagen! Good Job Adam!","0"
"12319","463","10","This one's good, a lot noisier than my obsession, but this is a NIN fan site so noise is good, guitars remind me on Mr. Self Destruct in one part, the fast chugging metal part, a very chaotic piece","0"
"12556","376","8","I enjoyed this one, pretty original and groovy, good job!","0"
"12594","478","9","I really like this, 
Actually reminds me of something i'd hear in a RPG of some sort at something like a fountain of youth.

","0"
"12599","472","10","Thanks for the kind Words,
I can't upload the files for 2 reasons:

copyright violation and also the files have to be wav so you could work with them...
just buy the dvd and rip the center channel to get the voice (mostly)... thats all

Greetinx TweakerRay","0"
"12608","235","7","very surprised. 

well done.","0"
"12614","323","1","The first 10 seconds or so were promising, but the cuts after that followed by the reverb section just scream &quot;fucking about&quot;","0"
"12700","49","8","That was excellent.
refreshing.

not too big on the Mac voice (Einstein i'm guessing) at the end though.","0"
"12702","81","8","love the piano, 
Really like the ending
","0"
"12728","479","10","I really have no idea why this is only rated 2.5 (at the time of posting this), it's such a good song.","0"
"12766","106","6","its missing something, more layers perhaps?
the Bass line is pretty cool though.","0"
"17952","629","8","Interesting, enjoyed the listen!","0"
"12801","2","8","Man total head fuck!! awesome congrats Zn0!!! ","0"
"12806","65","10","Best track on this site hands down!

When you finish your album let me know and i'll buy!","0"
"12807","481","7","I was just getting into this and then it ended. its rather nice, very atmospheric...but the ending seems more like you just didn't know what to do. so you faded it out in 1 second. I'd like to hear more,  or possibly an ending that falls apart? Just opinion of course. ","0"
"12810","79","9","very smooth. ","0"
"12858","79","10","Great song overall, very nice composition. You're very talented! That high pitched little &quot;rolling&quot; sound gets stuck in my head for days, hehe. ","0"
"12861","459","8","Nice, you used samples from almost all my favourite old NIN songs :)","0"
"12870","483","9","Good job, a bit repedative but I like the chorus a lot.","0"
"12885","352","3","Air effects from SIN, Theme of HELP ME I'M IN HELL, SCREAMING SLAVE....this isn't very challenging might be cool though for a broken remix album","0"
"12887","111","2","Was really hard to listen to","0"
"12924","485","7","Nice.
The loops could just some polishing so they don't jump so much.
Are you planning on making an updated version?
","0"
"12926","485","0","It really shouldnt of been done...","0"
"12931","288","8","Original spin on this timeless NIN Downward spiral favorite.  Original and tasteful, nice combo. ","0"
"12950","486","5","Good work, the increased speed makes it kinda cute :))","0"
"12951","485","1","Yeah it would sound better when the samples of NIN fit conrrectly in the rest. Like this it sounds disturbing.....","0"
"13075","250","10","Brilliant. Sounds like a party's goin' on during the recording. The background vox are THE SHIT!!! Great idea.","0"
"13098","440","8","is that you singing?...You sound alot like the guy from the mission...I hevily reccomened their new album 'god is a bullet'...if of course you havn't heard of them!

well done again dude.
dKa","0"
"13101","243","9","one of the most ambient and innovative fan mixes i've seen","0"
"13112","29","7","great song. sounds a bit like the one on remix.nin.com","0"
"13121","280","10","I love this song.. top 5 NIN songs ever.  This remix is extremely well done.. a whole new take. Outstanding.","0"
"13123","213","10","Wierd...
I like it.","0"
"13124","492","10","What do you mean, you will upload the whole CD? What CD?
Great job, quite an addition to my collection!","0"
"13134","493","10","Funny, this song was really growing on me right before you posted this. I love it, although the drums in the beginning seemed unnecessary. It would be a lot better (i think) if it started out with the guitar. ","0"
"13136","492","5","Yes as much of the cd with teeth if it is useable.You need the 5.1 dvd and a program like dvd audio extractor and then convert ch.3 from mono to stero nd use a program such as av music morph or something better and clean it up a little. I had to order the with teeth 5.1 again i will do more soon...","0"
"13137","235","10","Nice!","0"
"13155","494","7","Pretty cool...  ","0"
"13181","495","7","Nicely played, and pretty fun. Turns 'Closer' into a casual campfire jam.","0"
"13192","49","10","probably my most favorite remix so far, fucking amazing!!!!!!!!!!!","0"
"13221","496","10","Best cover I heard of this song.
I really love the voice it sound
raw. It reminds me of another band but I just can't put my finger on it. anyways hope to hear more from you. 
2 thumbs up","0"
"13242","493","8","Sounds a whole lot weezer to me haha.","0"
"13292","168","7","aaaaaaargh!!!! a cheerfull version of hurt.... that i like!!!!!! VERY MUCH!!!!","0"
"13296","29","10","Excellent job. Bringing out the drums and adding just that extra bit of bredth to the sound of this song really spices it up. I liked the original version quite a bit, but I find myself listening to this version more now. Good bloody job. I just wish I could get it in .FLAC, 128kbps MP3 does not do this track justice.","0"
"13301","494","10","Best song I've heard on here in a long time.","0"
"13302","493","10","Excellent, I like the vocals and the raw feel of this one, catchy song.","0"
"13309","168","4","...you almost see Trent skipping merrily down the primrose path, tossing flowers...","0"
"13310","500","10","When are u going on tour???U better let me know...","0"
"13313","501","6","Great stuff!  Really dig this.  I think you could mix it up a bit more, maybe the addition of a pad halfway thru, just to break the repitition a bit.  the Piano bit is nice.  ","0"
"13316","494","9","i love it! keep em comming! i tried to do a remix of this song in garageband but the tempo is all messed up and i can't get it to work, any suggestions?!?!?","0"
"13317","492","7","i wish i knew how to do that! (single out the vocals) any chance u will tell me? i hope u mean that u will post the whole cd in acapella! if so i got alot of remixing to do!","0"
"13318","489","7","well done, any chance u could send me sauls vocals or tell me where to get them? i would love to do a remix!","0"
"13326","500","10","Kyle you are freakin sick!
Like the pace of this song a lot.
Excellent vocals and timing and you get off on the guitar.
They Are Just A Wall by Kyle Porter ... powerful music.","0"
"13327","3","10","10/10 i love it! intense! sounds better than the original... sorry trent! :) would love to hear some more of your remixes!","0"
"13334","500","10","Fuckin' sick man. 
Keep Up the nice work. ","0"
"13487","502","10","I have heard this song 5-6 times in the last two weeks on UK radio stations.
Looks like you are a having a good go at it.","0"
"13493","502","10","Gary this song starts out well.
I get a feeling of escalation which drops off somewhere towards the middle though. By the end it feels more like a musical score than a stand alone song.

























































","0"
"13494","500","10","I agree!
Very interesting! ","0"
"13500","500","10","I like your voice!
I like your lyrics!
I like your music!

GODDAMN SICK! ROCKS LIKE HELL!","0"
"13523","504","10","Tell it!
Another nice one Gary Lester!","0"
"13532","165","7","Feels like it would fit right after the original, similar to please   appendage.","0"
"13556","499","7","very interesting reworking.  i'd like to hear a few more pads when the music picks up, something to fill it in. i want more of your own personal sonic stamp on it in the way of new sounds.  otherwise, great effort!","0"
"13557","494","7","definitely doesn't suck!  kick-ass remix.  love the shift between space, love the added synths, your programming.  the 8 bit distortion is a tad heavy but works well otherwise.  very nice, man.","0"
"13566","168","10","what would T-Rez say? xD
load it to the official remis site
^^
","0"
"13714","488","8","Nice noise collage,  you should add some beats for fun to see how it'd sound.","0"
"13773","29","10","This track is ultimate beautiful despair. Jesus, if you find yourself going through some hard times, this one certainly won't be making you feel better anytime soon lol. good work.","0"
"13778","504","6","This is klasse, needs to be longer though...","0"
"13785","398","5","It loops way too much.
btw stop commenting yourself.","0"
"13786","34","7","I like the beginning, with the exception of the acappela. Not quite the best.","0"
"13787","186","9","I LOVE IT! Great work, man!","0"
"13788","227","7","Quite good, good job, a little repetitive though.","0"
"13789","511","10","I downloaded your cd, great job guy...Im definetly a fan...","0"
"13792","500","10","Pretty fucking good man. I may have said this to you before but i'm not a fan of your vox.
Anyway, is there any chance I could get this song w/o the vox. its an awesome arrangement.","0"
"13802","511","10","At first I found myself wondering what Kyle Porter meant when he titled this song Sedition. 
But after a few moments I was able to stop contemplating labels and enjoy something that appears more personal than superficial.
I will be examining this song in greater depth. This effort deserves no less!
Kyle Porter is, I realize, a substantial talent.  
What is exciting is that there seems no end in sight!
Sedition by Kyle Porter earns my highest recommendation.","0"
"13807","350","10","great lo-tech vibe.  funky in all the right ways.  you have this masterly ability to create mood and play with it over the course of your track with all sorts of interesting transitions.  brilliant.","0"
"13831","204","10","Brilliant mix! Totally dig the mellow trance feel to it. ","0"
"13832","149","10","best NIN cover ever! love the vocals... 10stars*","0"
"13834","106","10","I love it! Well done...
I would totally buy this.","0"
"13865","517","9","Nice work,
I'm going to reclassify this as a cover, since i don't hear any of the original in it.
If you object, i'll gladly change it back for you :)","0"
"13857","484","10","How bizarre to come across this now! I remixed it about 10 years ago, and almost forgot all about it. Amazing how these things stay alive through the net.","0"
"13863","514","10","Nicely timed heavy beats look real good on Josh Campbell.
This song should help ease the pain!
Oxycontin by Josh Campbell... sick!

","0"
"13893","499","9","SO damned close! I love it. Thanks.","0"
"13916","491","10","I love this. I really do. Tugs at the heart...for me at least...beautiful.","0"
"13926","521","10","How did I miss this one?
I like it a lot!","0"
"13939","519","9","This is one I especially like. I wasn't a big fan of this song until I heard the chorus, then I  played the whole thing and decided it was (one of) my favorite/s. Great job, any chance of a re-recording? I think your voice was a little too loud over the music, but maybe it's just me...

I think this would be good for a soundtrack, also.","0"
"13960","519","5","I really like the structure of the this song, the production is pretty good.  Some really great musical moments in your arrangment, lots of movement and energy.

As for vocal, I hate your microphone, whichever you are using.  U need a condenser, something cheap like an AKG.  It'll sound a ton better.  Also, your voice is not the worst I've ever heard, but your singing sounds sluggish, like Peter Murphy doing The Offspring.  Maybe its the inherent quality of your voice or the way you push air from your lungs.  In any case, doubling the vocals won't always excite them enough.  

Otherwise, really very nice work.  You are an incredibly decent songwriter.","0"
"13989","488","5","All original work by me is now licensed under a Creative Commons Attribution Non-Commercial Share Alike license.

More info:
http://creativecommons.org/licenses/by-nc-sa/3.0/us/","0"
"14042","152","10","WOW! You really put a lot of effort into this! This is going on my iPod. You really did good making it your own, especially with the vocals. Great job man!","0"
"14043","152","10","WOW! You really put a lot of effort into this! This is going on my iPod. You really did good making it your own, especially with the vocals. Great job man!","0"
"14073","173","10","Very high quality music from Baal!","0"
"14100","525","8","Liked it.","0"
"14147","235","10","w00t, it was put on the ETS Fan Single &quot;The Day The Whole World Went Away&quot;. Awesome, congrats!","0"
"14154","526","10","Hey, I totally forgot to put down my contact info - silly me. Anyway you can find my me at http://www.myspace.com/stitchx9","0"
"14500","531","7","To add something:
i only had the 'real' ghosts, no multitrack files...","0"
"14529","2","8","This is a true remix, and probably one of the best i've heard on the site. It is a bit repetative, and the mixing could be a tad better, but one of the most insane remixes i've every heard. What are you on and where can I buy some?","0"
"14530","98","6","Very nice. It's simple and mixes well. real fun to listen to. great job.","0"
"14531","538","7","lol, the title sounds ironically, but this song is just cool! especially the synth melodies.. sounds like the world found its peace again after mankind is judged.","0"
"14166","481","10","Very interesting music from Impact Carrier!
This kind of composition really gets the creative juices flowing.
These guy's are good!","0"
"14221","432","5","I REALLY liked this...This song is always playing in my mind.
-Good mix-
~S","0"
"14256","16","10","That was Sik!

Downloaded it


~S","0"
"14260","108","10","You deviant!
That was sik-and-twisted! ! !

~S~","0"
"14279","311","10","OMG I love it !
Good times.

~S","0"
"14281","325","10","NICE !

~S","0"
"14313","98","4","this is great :) i was sceptical for a long time and finally decided to give it a download and listen.

i think, the first two times where youve got LBTB lyrics, overlaying the AFAFGAGAD part of closer would be really cool :)","0"
"14406","234","7","So you mixed the original and v2 (while changing a bit of the placement) and added a drum beat. Still pretty good, though.","0"
"14407","530","7","really like it!","0"
"14431","297","10","where did you find the multitrack for this? i've been searching forever. please help....

amazing remix by the way.
i'll look for more.


www.myspace.com/ninremixed715","0"
"14478","528","10","I haven't heard anybody go there using the Organ and I am glad you did.
More please.","0"
"14480","533","8","I've been meaning to get sum 'nurse with wound' for ages!...They';re amazing, not bad...I'm always on the look-out for new stuff...
dKa","0"
"14491","165","5","im kind of impressed.. i could do better no doubt.. for example  www.myspace.com/freshfromthemachine  not meant to be a self promoting whore but yeh i think i can remix better than this guy. its good no doubt but listen to my remixes and you tell me hows that?","0"
"14494","532","9","This is the kind of stuff that belongs on NIN remix sites. Great job, definitely in the top 10 songs I've heard on this site. ","0"
"14495","537","10","Nice mash of some of your previous remixes!","0"
"14498","297","10","Andrew Duerkop, most songs in the unofficial section are done without multi-tracks.","0"
"14562","10","9","By far the best remix of this song. Excellent work.","0"
"14563","81","10","Incredible! Probably the best remix on this site. Sounds original and professional. Keep up the good work!","0"
"14564","531","7","Slightly reminds me of Die Eier von Satan. Vocals are very distorted.","0"
"14565","473","9","Nice. You just had to add the jingle cats.","0"
"14571","541","10","Brilliant!","0"
"14624","539","5","man, this fuckin rocks!!!","0"
"14635","12","2","good attempt but try working with some noise reduction or appropriate equipment, so it is not so karioki ish.  You do have a beautiful voice though.
Best to you.","0"
"14636","367","1","eeee, not played with enough if at all.  Little time change but that's about all I caught.  
Best to you.","0"
"14637","94","2","like to see more work with the levels, ending was pretty feisty though. lol
Best to you.
","0"
"14638","341","2","beats lagging, think you could do better, diggin the fade at the end though.","0"
"14640","29","4","Sweeeeeeet, although ending a bit cashed.  
TURN THE REVERB DOWN!","0"
"26535","948","10","I have to say I had my doubts going in to this remix, but it is great I enjoyed very very much.","0"
"14680","29","10","great remix.","0"
"14682","49","8","sick, very slick and sick.","0"
"14723","527","10","Sick!

","0"
"14731","55","9","I thought I was through with &quot;Closer&quot; remixes until I heard this one!

I'm with the last poster though, the drum machine does wear out its welcome pretty quickly.","0"
"14749","65","10","Feel free to interupt me anywhere anytime if Synthetic Salvation is posting awsome material like this song.
The nine people who left reviews before this one should be ashamed of themselves for not getting the word out.
Nice work Sal!","0"
"14756","548","5","Thanks for the fix! I appreciate it.","0"
"14768","457","10","this is by far.. the best fan inspired song ive heard on here. i love your stuff. you have very similar style to what me and my friend want to achieve with our project. any way i can contact you for tips?
duryea.taylor@gmail.com. lemme know!","0"
"14827","551","10","Exceptional piece of music here Gary.

","0"
"14846","546","7","i don't mind you putting this is the wrong place. i'm not the biggest rap fan, but i'm not a rap hater either...nice what you made of it.","0"
"14887","22","10","I love this mix, keep up the good work marc","0"
"14932","554","10","Josh Campbell's Total Control Mix puts a solid up tempo fix on Discipline.
Sweet Ass getting sweeter.. for shore!


","0"
"15111","566","1","what a disgrace","0"
"15301","570","10","Check out my other mixes here and at http://www.myspace.com/djdarkboy where you can hear my entire reproduction of &quot;Year Zero&quot; track by track.  Ask for a friend request!!","0"
"15451","77","10","Bob Dole needs to shut the fuck up cause I was there with the lord when he made this remix, What kind of a name is bob dole anyway. You sounds like retarded fruit drink with a hint of political consipation. You're jealous cause lord of sounzz rocks as well you should be. it must suck to live like you.","0"
"15465","572","0","Oh come on!  This, I know, is hard to remix because of the quality and the fact that it already has so much going on in it, but I dont even know what this is supposed to be.  It is so all over the place and it sounds like when I put a scratched CD in my CD player.  It's the most annoying thing to hear a song skip, so to make a remix made entirely of skips is not the greatest thing ever.  Sorry, but this person needs to stick to listening, not making music. I know thats harsh, but this maybe the worst remix Ive EVER heard!","0"
"15472","375","6","Haha, this cover is actually funny. :D I give it a 10 for humor, but a 6 for performance, the &quot;beatboxing&quot; (or whatever that was) is a little cheesy, but different. I enjoyed it.","0"
"15484","572","2","Ok, I was kinda mean there.  Im sorry.  I decided to giv eit another listen and its not the wrost ive ever heard, but I think its a place to start.  With time, the remixer can be really good.  With a good ear for sound and the right equiptment for remixing, they could be great.  So Im giving 2 stars.","0"
"15499","231","9","a very calm cover, but as soon as the words started... I got goosebumps.","0"
"15533","577","1","eh its kinda funny","0"
"15574","577","10","Nice work Knqulear Shift!
Very innovative!","0"
"15578","455","10","Just discovered this and it is quite a nice surprise. 
Very good vocals! Excellent guitar! 
Please let me know if and when and where I can see you live some time.","0"
"15579","446","10","Good grief it's good to hear some heavy rock n roll for a change!
I don't know if I missed these before or just hearing with a new ear but these guy's could easily be one of my favorite metal bands.
Wake up is right!
This is some high quality jam!","0"
"15595","577","9","I dig it! Might have been done a little better but, funny.
Miki does suck.","0"
"15607","306","10","I got this 2 years ago in QWIRC, it's still one of my favourite remixes...Hope 2 hear more of his stuff soon!

dKa","0"
"15608","572","5","I can see what you tried to do, but I feel that this is a track that should never be remixed due to it's rarety...I've never found a good enough quality version to do it with...It would be like trying to do 'twist' or remixing any track off the 'purest feeling' ep...Try something else...

dKa","0"
"15614","577","6","It was okay, but seemed just slightly off-tempo, and a little boring. :-(

And you motherfuckers stop being a dickhead to Miki.","0"
"15617","481","9","Very nice, I really like the way you added the samples they are perfect.
I admire your style.
If you see me on the shoutbox again it will be under the name Womp.
I don't want my name crapped on :)
Thanks for all the advice.
-The Real Knqulear Shift-","0"
"15671","602","1","this song sucks!","0"
"15672","601","1","this song sucks!","0"
"15693","606","8","No Sanity after hearing the beginning of this I thought I was going to experience you bringing it on hard, but then came the severe volume increase that makes me have to turn the volume way down again.
Good composition but I admit to wanting better attention to production details.

","0"
"15694","605","10","Synthetic Salvation goes from a name I have heard to a favorite with G minor Strings and Keys.
Way to knock my socks off!
Ummm... excellent synth work!
","0"
"15749","603","10","I'm really liking your style, dig the string part fits in great. Yeah my stuff is a bit on the strange side, I just try to go outside of the box as much as possible. 
Is this an original? Might want to check into Trig.com (just do a google search) it's a free site made for artist/musicians/photographers... you can download tons of photos and music, kinda a my space for artist (without spam, email BS, pop-ups....)

http://trig.com/soundmindproduction
s
 
This is my person site if you want to just check it out, it's pretty cool.

Thanks for the review, I always like to here others thoughts on my ideas, (good or bad), they should come up with a message board now they have the new accounts up.","0"
"15804","615","5","the music is good but i almost quit listening to it after 20 seconds because the vocals have a cheap alien horror movie quality to them...it sounds like you're trying to be dark yet have a deep soul at the same time which isn't working in this...but the higher pitched vocals came in..&quot;the beast is coming to take it right from your hand&quot; and my interest was peaked again...the music has a upbeat feel to it...it seems right that the vocals should too..and then you lost me again with ...&quot;darkness&quot; over and over.","0"
"15811","339","1","he's right, it really is","0"
"15821","515","9","visit TheWitnessExchange.net for original post...

'Here's a remix from the ninremixes.com collective that I found to be quite good. Like the creator, i too always wanted an upbeat remix of 'Something I Can Never Have' as it was *the* song that truly turned me onto a continuos love/hate relationship with NIN while camping at a lake with exploding cans of spraypaint thrown into the campfire - I'll save the story for another day. While this track is good, it is only a cover. The vocals are tolerable and remind me of Zeromancer and need to be a bit more refined... regardless, thank you emhead for making this classic something that I can always have on a mix CD alongside Covenant, VNV and Assemblage 23'","0"
"15833","605","8","Hmm...will this eventually have vocals? I'm hoping so, the music is great and I loved the previous sond &quot;The Lie&quot; hope to hear more stuff soon. Keep up the good work!","0"
"15848","245","7","I loved it i thought the guitar was great and the vocals suited very well. i don't think the bass had the right sound though but the playing was right on. piano was a bit quick and could've been slower. however you still rock socks","0"
"15849","616","7","I acctually think this works quite well!...You've got the timing done to an art...

What are the beats?...It's obviously off vinyl...

dKa","0"
"15854","619","10","Best 'fan inspired' I've heard on here in a long time.","0"
"15892","250","10","VERY nice!!  Now, someone please do a klezmer version!","0"
"17951","780","10","Comment? Why would I do that?           Play the track.","0"
"15922","624","10","Well, this is SOOO old. Its from 2000 actually.  I remember taking this remix with me on vacation that summer to Cedar Point. Great remix.  So, if this is the guy who made it, kudos! Great mix and it never gets old!","0"
"15973","627","3","i think the overall melody is ok but most of the sounds used in this are weak and downright wrong...the bird sounds..are irritating. the rhythm and sound of the crunch synth at the beginning needs to be tweaked... so they don't sound like fart noises","0"
"15974","627","7","The intro is too weird for the song, but later on i think it picks up and has a good abmience to it. The Piano is really good too. sound seems higher quality then other songs too","0"
"15976","165","10","Trent liked it and i like it haha

nice job","0"
"15983","624","6","Awesome! Where'd you get the vocal tracks? I can't find them anywhere...","0"
"15996","382","7","Really really good, great atmosphere, balanced, dark, never boring or repetitive.","0"
"16003","632","7","my hats off to you sir. much better than the other mix. keeps you interested. at one point..the synth arpeggio starts to get repetitive but in comes the piano which keeps the smooth feel. and i still hate those goddamned birds but it takes some balls and swagger to keep em in ....solid mix  
weak points.... the scale and progression itself isn't dark enough...maybe a tad but not on a trent level.....","0"
"16004","632","9","I know that I am going to be remembering that name... H because quite frankly the music is right at the tip of being very very good. 
Count me as a fan!","0"
"16107","146","10","2 star average. I smell bullshit. I've played this at work and craploads of people like it who have never even heard of nin or the original version of this song. great job. ","0"
"16145","640","10","I tried to be a little more patient than is typical and in retrospect am happy with the outcome.
What are your thoughts?","0"
"16177","168","10","Excellent (?twist(ed)?)!","0"
"16195","642","1","i have pretty broad tastes when it comes to music, but this is just wrong. ","0"
"16196","642","3","it's well done
but it scares me.","0"
"16197","473","10","omg. this is awesome","0"
"16198","642","5","Scary? 
Wrong?
What is this? 
The 'My Little Pony' Forum?

","0"
"16199","172","8","Interesting sound. Personally I would have gone with a deeper synth sound, but overall pretty darn good.","0"
"16206","168","5","Very original, I never thought Trent could be so cheerful","0"
"16212","641","1","this isn't a remix, it's a cover by Skorbut vs. kAlte fArben found on the Closer to the Spiral cover CD","0"
"16235","49","10","F*cking brilliant.

Best remix on the site (imho), this song was in need of some refreshment and this hits the spot.

Well done indeed.","0"
"16247","591","10","Thx kindly. I love it.","0"
