"id","song","rating","review","account"
"11248","2172","9","I really like this mix. It\'s cool.","0"
"11249","2177","10","wow. really good remix. i like the dark, ominous but warm atmosphere. trent is looking for an hiding place. downloaded it. thank you","0"
"11252","2099","1","To think that this even works is a major preconception! This type of music works in badly conceived movies, but not in nine inch nails remixes.

Truly horrid.","0"
"11263","2167","10","Great start, lyrics strong without taking away from rythm and flow. Finished strong, left me wanting more.","0"
"11267","142","5","Not to let anyone down with this remix....and not to take away from the person who submitted it...but I downloaded this off of BearShare last year.  It\'s been floating around for a while.  Maybe the person that submitted it was the originator.  Maybe not.  If it is...then it makes me wonder why he hasn\'t used his genius on the rest of the songs yet.  We\'re waiting.....","0"
"11268","2177","8","Simplifies and distills.","0"
"11282","1525","9","Tweaker ray you have the ability to hear something .
else and make it a reality. this is just bloody brilliant good work
pagan","0"
"11381","1487","9","brilliant soundscape
a alot of love went into this 
on my high rotation mp3 player for a long time im sure
keep up the good work","0"
"11395","2095","10","Definitely the most original of the Vessel remixes that I\'ve heard thus far. Great job!","0"
"11399","2174","7","Very good! It\'s kinda plain in the beginning, but get\'s better at the end!","0"
"11406","2167","1","I really dig how the rhythm has more bounce to it now and not so straight. I think the ending could actually have been snipped up a little (though I know another review3 on here completely contradicts me). 

It sounds like the balance really needs to be worked out in the EQ - some times it\'s high on the high end, but the low is cracking too. Just a little FYI there.. 

Overall, good take on the mix - not too radically shifted or plug-in crazed! ","0"
"11425","2099","10","Fantastic!  Trent + Danny = 9\&quot; Elf","0"
"11443","2177","8","Very smooth mix. Great sound. Good job man!","0"
"11567","366","7","Glad I looked at this remix!
The unremarkable beginning gives way to some real creativity at the end. 
Attention to detail, especially with respect to volume peaking is always appreciated and worth noting since Todd took the time to make the adjustments that make for a smooth replay.
Overall good mix but can\'t help but wonder where Todd might take us if he chooses to integrate the same sound choices he made  towards the end throughout the entire song.
Let\'s hear more Todd!","0"
"11598","2188","10","great","0"
"11605","2188","6","Fine remix with my only issue being the repetitive banjo/guitar loop.  One wishes it progressed or \&quot;switched-up\&quot; a litte more, but your myriad of othber ideas more than makes up for it.  Good stuff!","0"
"11609","2023","7","Awesome work! If he were any more ironic, Trent might\'ve done it himself.  Reminds me of Lou Reed\'s \&quot;Perfect Day.\&quot;  I even like the dissonance here and there, it just makes the track that much more sinister.","0"
"11611","2188","10","super","0"
"11613","1692","9","When I read that Meathead had created a mix of Capital \'G\', I assumed that it would be in some way an amusing rendition. I was pleasantly surprised to find my preconceptions wrong, this is a great, imaginative take on the original. Kudos to Meathead.","0"
"11614","1933","9","Insane.  There is so much information in this song, it\'s a little heavy, but it is so totally perfect for what it is.

No complaints hear, I could listen to this song often, and I will.","0"
"11620","2183","1","Got a synthesizer? Use it.","0"
"11629","2183","10","I really like how this track sticks to the songs main elements - not saying the other ones are bad, but sometimes people take the vocal track and that\'s it. 

maybe if there were an additional beat with it, it might have complimented more. overall, like the \&quot;fun\&quot; feel to this one - not uber-serious. 

good job! ","0"
"11631","2183","10","Excellent!  Good balance of highs and lows.  Great remix!","0"
"11633","2170","6","I wasn\'t sure it was possible for a remix to actually be noisier than the original. Kudos for that. The tempo is a bit too fast for my taste, losing the seriousness and heaviness of the song.

( LOL: my verification word is \&quot;omgkthx\&quot; -- \&quot;my god -- kan this go any faster!\&quot; )","0"
"11683","2186","10","Hey Gary it\'s Todd Meister here.
What\'s up boy?
High quality digital photographer turned mixologist.
Sounds great too!
Listen, shoot me a call later.  I need you to put one of those mixed media slideshow productions together for me.
I just saw the one you did on San Francisco and loved it.
Way sick on my 30\&quot; Apple screen!
I got some of that other if you need it too.
Excellent mix pimp!","0"
"11730","2197","10","Rock out the synthz!","0"
"11850","2181","10","Sweet Remix. Makes me want to get down","0"
"11851","2197","10","Pumped up and packin\'","0"
"11853","2181","9","Lovin this remix! Great production...","0"
"11856","674","1","This was amusing for about 5 seconds.  After that, it was just flat out annoying.  I loved Super Mario Bros as a kid, but let\'s be real here; the Super Mario Bros theme music mixed with a NIN song?  They mix like oil and water; fingernails and chalkboards; intelligent design and a science classroom.

After playing this song for nearly a full minute (a fair trial considering how annoying it is), I couldn\'t stop it and erase it off of my hard drive fast enough.","0"
"11877","2199","4","it makes me want to dance.","0"
"11878","2201","10","always the best","0"
"11880","2198","5","Thanks for the kudos.

I originally *did* intend to add the vocals from Closer just as you described, but I had big technical problems getting them cleaned up enough to use. Now, if there was a multitrack release of Closer...","0"
"11905","2198","9","This was a DAMN good mix. I instantly thought of blending Vessel and Closer together when I first heard the first verse of Vessel, but you beat me to it. Granted, I don\'t have the mixing prowess to develop an even remotely good mix, but I have ideas.

This mix did a lot of what I personally had in mind though, and in most cases in the song did better than I had imagined. The only thing I want someone to do is blend the first verses of both Closer and Vessel together, since they go together nicely.

\&quot;I let you put in it my mouth\&quot;
\&quot;You let me violate you\&quot;
\&quot;I let it get under my skin\&quot;
\&quot;You let me desecrate you\&quot;
\&quot;I let you pump it in my veins\&quot;
[Right here though, when Trent half-hisses the word \'veins\' it\'s not probable to put in the other  line from Closer, so I guess it would just carry over or something]

Anyway, you see what I mean. XD That really has nothing to do with your mix, just a thought I had that I wanted to get out there. But overall I highly enjoyed your mix and can\'t say anything bad about it. ","0"
"11914","2204","1","you lost me, dude...","0"
"11945","2197","10","WOW !! You Fucking Rock! Thank god I only did vocals. I was laughing and dancing the entire time!","0"
"11978","2206","6","Rousing, my only wish is that you supllied some new sounds.  For all of the excellent glitch work, the song largely feels like the original only sped up.  3/4 of the way it gets more interesting.  Lots of good effort, and cool drone-lead there towards the end.  Thick and impressive filter sweeps!","0"
"12013","2201","10","good","0"
"12050","2202","8","I like this one for the same reason I like the one I made, they both give a great rendition of being extermely fucked up! Good Job!","0"
"12068","2093","9","I really like this one a lot! Good job, very rockin!","0"
"12069","2202","8","I love the way this remix changes up as soon as it starts to hit a groove. Challenges the listener.
Your index finger must be really sore from working the \&quot;pan\&quot; control!","0"
"12071","2080","10","probably (one of) the best version(s) on here","0"
"12089","1953","9","Hmmm, well... leavin\' apart something about sound quality i think this is pretty interesting.

","0"
"12091","2176","10","Yeah! what a bassline! sound like a old bass from 70\'s rock, nice remix and production.
Sapo 
The spanish team.","0"
"12180","2216","7","Real basic remix, no need to alter trents voice. Coo l stuff.","0"
"12189","2208","7","Sexy\'s the word","0"
"12193","2095","10","Very well done!!","0"
"12412","2224","10","great","0"
"12279","2214","9","I dig it! It has the same vibe as the original, but you changed it up quite a bit to have a new more digital sound. ","0"
"12316","2223","5","The first half of it is lame, and the start is disturbing. The second half is more energetic (like, in my opinion, it should be in those parts), but it ends in a lame way.","0"
"12327","2212","10","Hello people, I am Garrie and much like you all i love nin. This remix is jus my take on God Given much like how The bliss of ignorance was jus my take on Capitol G. these are\'nt remixs as much as re-productions of the song, i\'m not posting these to  make myself feel good and see how many people download them, i posted them cus i like it, and if anyone does like it i\'d like to see a review and if you hate it even better i love the hate more. but heres my remix of God Given called God Damned, it\'s a bit heavier and more industrialish then the original, i hope you all enjoy.

- Garrie","0"
"12344","2167","10","I think this one is GREAT! FrozenOrbit seems bitter...I guess that happens to talentless hacks.","0"
"12508","2183","10","i\'m sort of a fan of people redoeing songs all the way, but even when i compare them to the others on there that just used the given stuffs, it really does work so much better together.

great work - going to do any other ones?","0"
"12516","2226","8","A very techno remix, with a touch of a DJ. Very dark and to the point of future transmission being very creepy. One of the best Vessel remixes I\'ve heard from this site.","0"
"12518","2226","0","totally crap","0"
"12522","1394","0","what the hell is that???!!!

such a crap","0"
"12568","2227","10","Thanks for the kind review Cin!
Personally, this song still speaks to me when I hear it.
Of course being able to compose and rearrange music around highly talented musicians like Trent Reznor and Nine Inch Nails has a way of making the music sound good despite any hacking I do.
The other day I was jamming this song and a friend said something that caused me to turn the volume down. No easy feat by the way but she asked if it bothered me that the message of the song was selfish as in \&quot;there is no You only Me\&quot;.
With surprise I responded..Is that what you hear?
Because what I hear, what I composed around is ...\&quot;There is no You! There is only Me\&quot; as in dammit where are you?  It\'s STILL no You and Still Only Me. and anyplace without You my dear whoever and wherever You are is Now, like always, a place I
do not want to be.
Without You.
Anyways with TR singing I know You have a better chance of hearing Me.
Thanks again.
Oh and one more fav for NIN in the bank if needed.



  ","0"
"12569","1374","0","oh my god...

totally crap","0"
"12594","2095","10","Like the new remix, keep up the good work!!","0"
"12604","2220","0","really boring. no flow, no atmo, no ideas","0"
"12612","2101","1","WTF. Why would anyone download this?","0"
"12629","2183","10","I am afraid to touch this song after listening to this. Excellent.","0"
"12662","2224","10","happy!!!","0"
"12790","2099","0","what is this??!!! boring","0"
"12796","2093","10","This is probably the BEST Year Zero remix I have heard so far besides Braincell\'s remix of Me, I\'m Not...this is a constant play on my IPOD every day...I would love to know if you have a myspace page so I can put it up on mine...GREAT JOB!","0"
"12802","2233","8","Rad beat!  Incredible production, and great flow of energy.  It kept my attention the whole time, and you capitalized on one of my favorite parts of the song (lyric/effect: \&quot;down.\&quot;  You successfully change some of the roles of the original song in a way that required a real consideration of every \&quot;groove possibility.\&quot;  From where I can hear, this is a great track.","0"
"13361","2227","10","wow! 
what a mix gary!","0"
"13428","1686","9","Way to bring out the noisier side!  there should be more of that...","0"
"13436","2304","9","Cool mix, I never though nin songs really worked in the trance style but this builds really well, you kept the song recognisable yet you\'ve managed to distance yourself from it too. Nice subtle use of the vocal especially toward the end and nice chord progression throughout.","0"
"13438","2304","10","Ace!!!!","0"
"13446","2230","1","great job! this is rock'n'roll","0"
"13484","1782","8","True advantage over original track - more power, well matching tubas, hit start and finally - great flow!","0"
"13634","122","10","WOW! YOU HAVE TO GIVE THIS ONE A LISTEN. I have been listening to many of the mixes here and I am sorry to say many are really poor. Then along comes a GEM! If you like NIN becuase it is technical music, you will love this mix. I found another red room mix too for only, that one too is killer.","0"
"13644","1596","10","wow wow wow!","0"
"13645","2223","7","I like this kind of old-fashioned remix!

It reminds me of the 12\&quot; vinyl I bought...

It\'s weel done with this 80s remix in mind!","0"
"13713","2097","10","No less that awesome, dude! Very dark, and easy/fun to get list in the sound of it. I donno why, I can just see this on Halo. =P

But yeah, nice job dude! =D","0"
"13770","587","9","I love the originality...the beats and the mix of the lyric is timed just right...not boring...this one is going on the ipod

thanks Wretched!","0"
"13849","2032","6","sounds to me like the vocals are off sync","0"
"13897","1726","5","slammin\' mix dude. nice one. Mine\'s just above yours on the list!","0"
"13920","2099","10","I love it! Really. Listen to the music and see reznor standing besides Jack and both are singing.","0"
"13999","2313","10","Jen is f'n nuts. This one evolves from what i think to be original classical piano with some techno/industrial sounds that blends into rock. (is that the original gtr?) The Stereo fields are balanced and amazing. This is on my IPOD.","0"
"14102","2314","9","This is one of the best mixes I have heard for ages.Great work!!!","0"
"18345","1658","4","pretty cool synth, should make more melody,level the sound out a little better.good job`","0"
"14504","2347","9","I think it\'s pretty good. The first chorus kicks in a bit fast. But after the first verse it gets really good.","0"
"14655","1815","7","Thats really nice in a deep blue sea kinda way, woulda been absolutely killer if it all just merged into an outta control middle 8 that just evaporates back into that chilled backbeat.  Very nice all the same.","0"
"14807","2352","10","You did an excellent job remixing this piece of art. You have created something new and different that no one has ever heard. Thanks for making my day.","0"
"14809","1579","10","Recipe:
Mix 1 part Zep to ANYTHING and it will sound sweet as shit!","0"
"14976","2358","10","to prove nin  is still alive","0"
"15162","2321","10","Love the beat, the changes, it was great except that it ended kind of abruptly.  ","0"
"15170","2083","1","Sorry man, but that sounds like the version thats on the album, okay well apart from the extra loud bit at the end.  You lazy dog!","0"
"15208","2319","5","This is a Great REMIX!!
sounds sooo DIFF

thanks for this!!","0"
"15245","2203","10","Nice remix, smooth and good groove.
Sapo
Spanish team","0"
"15329","1851","10","Great Remix!!!, I like the keyboards","0"
"15369","2359","9","Yet another amazing reinterpretation, this guys work just keeps getting better,cool and mellow like a good wine. This will be on my mp3 player for quite a while. thanks tweaker keep up the great work.
","0"
"15376","2362","10","Good Job! I really find this one quite catchy!","0"
"15390","2353","7","dude... pritty good... i love the serious rock twist that is used... and great mixing","0"
"15489","1763","10","Brilliant. The original use of the backing vocals make it a treat to listen to. Interesting premise and wonderful sond.","0"
"15621","2373","7","Good going, i liked it a lot :) Perfect for mixing with","0"
"15657","2359","10","Excellent version, sounds like you put a lot of time into this. One of the few tracks I\'ve downloaded from this site. Carry on tweaking!","0"
"15843","2380","10","DAMN GREAT REMIX","0"
"15851","2014","10","Gorgeous. Just fucking phenomenal. Bravo.","0"
"18336","2429","4","i like the beat, pretty cool, cool vocals as well, good job, i like the chours could of made it a little more melodic...","0"
"16013","2380","10","This is the greatest remix ever!!! ","0"
"16016","2385","0","try actually making a song...","0"
"16073","2380","10","this is really good Eric...it \&quot;sounds\&quot; like you are having some fun with it.  i want to hear some more so keep on sharing:)","0"
"16094","2177","10","Really amazing, I relax myself. Want to listen again, and again...","0"
"16191","2181","10","Nice Mix. Going to play it out should get the people dancin. ","0"
"16224","2177","8","second vote in thirty seconds from the same ip...","0"
"16225","2381","0","Not very creative, man, better concentrate on 1-2 good remixes than 5 shitty ones... don\'t play flat Flatlander","0"
"16255","2379","6","Well you asked for a review , now you got one :-D
I\'ve also remixed the song and listend to yours now... i like the drum sounds and the overall sound ideas. The piano line is well made and the surrounding soundscapes are good...
What i would wished myself is more or other vocal sfx on Trents vocals, they seem to be very like the original track... also a little more changing the chords or harmonys would do good to your remix.
Now it seems for me that everything lays on one harmony or very near around that harmony.
But nevertheless a very good remix.
Now take a listen to mine ;-D And tell me what i\'ve done wrong or good :-D

Search for TweakerRay

Cya","0"
"18339","1402","4","Pretty basic remix, well put together though..good job","0"
"16438","2395","10","nicely done.  awesome mix.","0"
"16501","2379","7","You wanted a review and now you have two.

Thought it was very well put together, not a massive fan of the piano bits in the verses although after a few more listens it might grow on me.

Peace out!  



","0"
"16503","2177","8","Oh yes I like that one.  Very nice, compliments the stoner like \&quot;hey\&quot; of Mr Reznor.","0"
"16504","89","6","Thats so cool, who woulda thought, gosh darn it!
And, and, and the ONLY reason why I gave it a 6 is simply because I despise country &amp; western.  Pure originality, TRUTH!","0"
"16575","2180","8","Loads of energy with enough variation to keep you interested. Nice change in the last third and a good finish. Don\'t lose heart mate, keep them coming!","0"
"16578","2391","2","vocals are too loud..And the song is pretty much basic...but good job","0"
"16579","2390","2","This could have been really cool if you would of used more doors samples,with a little more melody...But good job though","0"
"16582","2397","5","Pretty cool i really liked it, makes me kinda jealous,good job.","0"
"16600","2394","10","It took me a couple of times to really listen to this track and pick it apart bit by bit to give it the critique I felt it deserved.  I hear three different people singing in this song, including Trent.  Is it more of a cover or a remix?  I can\'t tell.  Either way it sounds fucking awesome, like the first time I took mushrooms and listened to the Fragile for seven hours while playing Doom.  This is a sick remix that can be appreciated for its dark, Switchblade/Collide-esque overtones.","0"
"16605","2393","9","Loved the groove, great idea. Would have given it ten but I thought the end was spoiled by loud vox. Definitely a Big Baz tribute!","0"
"16677","2396","2","i really like the beat, but i felt u could of done more with the background two notes are not enough...But sounds great... what is that D and A over and over???...","0"
"16679","2389","4","pretty cool mix, your kick gets a little off time, but all in all pretty good...","0"
"16681","1344","10","Your combined work on this site is, in my opinion, some of the best.  this song in  particular was very well done.  i love how the vox just slides right in.

incredible work.  you far out-do anyone here.

if i were trent, looking to pay someone to do a remix for the new comp he\'s announced, i would put you third on my list after richard d james and the hartnoll brothers.","0"
"16683","1800","1","nice intro and vivid part after 1:00 mins, but didn\'t gave me the chills... i like your ohter mixes better. Tina","0"
"16729","1394","9","awesome track.  that vocal sample... a woman?  pitch shifting?  draws you in the first thing.

not what one expects, but that is why this is such a neat track.  the bell sounds, and then the fat synth.  all very well done.

lovely.","0"
"16730","2014","10","Im glad u like the song Matt. I respect your opinion and i thank you for the honest critisism. However, my goal in this remix was to form a relatively heavy song into something beautiful and soft. As far as the music is concerned your right, it has little to do with the original song. Which was my exact intention. I actually wrote the music to this song with the MVH vocals in mind. So this music wouldnt have been created if i did otherwise. But i must agree with u matt, the music would go rather well with &quot;in this twilight&quot;. Either way, thanks for the review once again, i really appreciate it.","0"
"16738","2398","8","Total break from the original feel of song, but well worth a listen with some Whiskey or so. Good going.","0"
"16740","2080","1","the mix sounds solid and all - pretty well masterd out and all, but I don\'t get how this is a \&quot;dance\&quot; remix - usually a loathe them, but this is just kind  of a slow groove feel. 

I\'d suppose I\'d be a lot more playful with the form if I knew I wasn\'t keeping the majority of the original elements.

just my opinion - take it as you want.","0"
"16752","2014","10","Hell ya! they better put this as a staff pick!!
good work my man","0"
"16784","2400","6","hillbilly acid music,makes me want to start dancin, great job","0"
"16786","2399","6","pretty cool mix,good job","0"
"16796","2402","6","pretty good, i like the drums, congrats on the staff pick..good job","0"
"16831","2401","10"," 

 This is Briliant man! , Fresh Idea.! has a Nu jazz vibe in it ! .. Just a whole new direction!


 Salute.","0"
"16915","1230","8","You know this composition has some very interesting perspectives to it\'s musicality.
The creativity involved in the music arrangement is obvious but in my opinion hindered by the inclusion of  such very loaded subject matter.
Perhaps the intention is to engeneer some level of discomfort for the listener.  It certainly did so for me and unfortunately will end up being the reason the piece doesn\'t get additional play on my box.
I am left with the feeling of wishing the lyrical content and theme were different because the musical composition is very good.
But that is my problem isn\'t it.
Unfortuneately there are not many places that I wuld not feel extremely self conscious about playing a song whose theme is so likely to offend.
THat having been said I hope the composer can find away to expose me to more of their unique musical arrangement without  the need to disturb me as much with the lyrics.
","0"
"16924","2381","8","`i disagree with the previous comment.  i think this remix is plenty creative.  excellent production value and instrumentation.

it certainly stands out from the original.  reminds of \&quot;die warzau,\&quot; early chicago industrial, warzone 1 stuff.

chorus is gutsy, tongue-in-cheek disco.

i like the \&quot;through-the-phone\&quot; effect as a motif in the track.","0"
"16930","2403","8","i really dig the beat on this track, the switch-ups.  its a very \'manic\' reworking, but the chaos is an effective element.

the breakdown is excellent.  an overall great track.

though, i might suggest changing or progressing the melodic samples a bit more into the body of the song.","0"
"16931","2407","10","great usage of drum programming; love the original instrumentation!!!","0"
"16941","2324","9","- reminds of original mix 
- Extra syth programimg 
- Reminds bit of a club mix
- sounds Electro
Great Job but some flaws","0"
"16992","1933","10","Holy shit.  Hands down, the best remix on this entire website.  VERY well done.  Thank you!","0"
"17081","2410","5","We Will Rock You? or Is it We are the champions?  at least you tried","0"
"17164","2394","7","I like this remix. The accompanying vocals and reworked instrumentals are quite effective. My only complaints are the end is too chaotic for my tastes and there\'s too much sampling of unrelated tracks. I\'d have preferred something a bit focused more. But the unique vocals let this remix stand out. Well done.","0"
"17268","2417","10","This is actually really good. The source material has been used well and changed enough to give the track new life, but not so much as to create a seperate entity.
The production is also very good, a lot of the remixes on here suffer from being put together badly and mixed terrible, whereas this track sounds very well arranged and mixed.
Very good!","0"
"17274","2348","8","This is really good.

Considering you say you have such a poor setup it can\'t be that bad judging by this.Good work!!!!  ","0"
"17277","2416","6","I thought the song was pretty damn, good, needs a little work but pretty cool...","0"
"17302","2416","10","dancey, very melodic, goth clubish","0"
"17425","2416","4","Not my cup of tea. While this remix is well done, the distorted vocals and techno elements stick out like a sore thumb for me. The best part is the guitar riffs at the end. IMHO, a better remix would have focused more on that element, turning the distinctly mellow original song into something more hard rock-like.","0"
"17427","2407","6","Better than the average remix with two downfalls IMHO:

1. It\'s too short.
2. There\'s too much noise distortions.

What I do like is the hard rock feel of the song. Very upbeat and fast; less boring than the original version of the song.","0"
"17429","2221","10","One of the best remixes to find here. nearly better than the original version.","0"
"17431","2418","2","I really like the vocals, but you need to level them out a little better. Way to loud, and the beat needs a lot of help to, but it is a lot better then ur previous work, Just level it out better.","0"
"17433","2317","5","j mix is my name and thanx 4 your review and i am a beginner and as i am typing this i can only see half of the submit screen so hopefully u get this, my e mail is jbail76@yahoo.com and i liked this mix of urs the best. i wanted to know if you might have any tips to help me learn? i have about 6 progs. i use to mix all kinds of music so maybe i have one u might like to have... get with me on my e mail if interested.. later... jake (j mix)




































































































































","0"
"17448","2095","0","WTF","0"
"17487","2094","10","easily one of the best remixes on the site. simultaneously grimy with the hard bass beat and smooth with a jazzy piano. outstanding work on totally breathing new life into this song!","0"
"18004","2419","10"," Excellent track - my favourite so far! Awesome production! Love the distorted synths! B ","0"
"18005","2421","4","Pretty basic, but well put together...u could be a little more creative..u can do better","0"
"18006","2424","5","i liked the samples, you should of made the voices a little quiter, to loud, but i like its arrangment..good job","0"
"18008","2422","4","It kept me waiting for a garder synth to kick in, but it never does, but i really liked it...","0"
"18010","2419","6","Sounds like a kmfdm mix, i love kmfdm..Really cool mix...stick with hardcore synths, didnt care about the little lame synth in the begin and end you know arounf 4 min. I expected constant controlled distortion,  but i really like it, one of my favorites....","0"
"17513","2420","4","I kept waiting for something to happen in this track, like a beat crashing in or something to take place.  But it didn\'t, and that kept me hanging on the edge.  A couple of breakbeats and a mildly distorted bass track could have done this remix wonders.  Other than that it\'s like being in Waterworld in Mario Brothers, in which it\'s cool to swim around, but after awhile you get tired and want to find the green pipe.","0"
"17529","963","10","Oh my, this is beautiful. The opening reminds me quite hauntingly of The New Flesh. Great work.","0"
"18002","2348","6","I like the textured-synth overtones throughout the song, though I felt more could have been added throughout the song to compliment it.  After around 1:30 it became a little redundant, could have used some vocal track mutilation to give it that mindfuck it needs.  All in all good track to chill to if you\'re in the mood for an acid trip :-)","0"
"18011","2415","3","pretty basic mix....u can do better...","0"
"18014","2394","7","I can hear the noise from your mic, but at least u tried..Pretty cool, i sometimes want to sing over my tracks, but im not that brave...u do it pretty good...song rocks...","0"
"18241","2360","6","What I like about this mix is its ambience, also the usage of vocals as texture instead of a mainline give it a nice hallucinogenic feel.  It could have used more digital percussion lines, possibly altered with a mild distortion effect or pan filtering.  Very trippy!","0"
"18276","2425","2","Everybody seems to like to just speed this song up, it really doesnt sound that great..u can do better","0"
"18278","2427","3","I dont know, just didnt care for it, pretty basic, u can do better...","0"
"18279","2428","4","That is pretty much basic...u can do better...","0"
"18280","2254","5","I like electronic music so i thought it was pretty cool, but hardcore is much better...","0"
"18284","148","10","Patrick Brodsky is one of the most talented individuals I know.  Why he\'s remixing someone else\'s crap instead of having someone else remix HIS own material is beyond me.  By the way, Patrick, I still have that collection of techno stuff you made.  I listen to it every now and then when I\'m in my Aphex Twin mood :)  It\'s good stuff!!  Drop me a line, will ya?  demonrule@hotmail.com...","0"
"18299","2426","3","i didn\'t really care for this.  it seemed ill-timed in  certain places with certain elements.  off-balance.  the sounds themselves are largely the original without much deviation than in your editing.  of course this is all fine, but i don\'t sense enough effort was put into showing your listener something new about the song.","0"
"18327","2258","2","I really dont care about the guitar, it just doesnt sound good, and besides that the background music is pretty much basic, sorry there cant always be a positive review..But keep it up u can do better","0"
"19438","2209","7","Dude ur mixs are cool as hell, sounds really clean, Do not stop making remixes i want to hear more.....","0"
"18417","2428","2","Feels like a trailer for the album. A preview of the real song. Suffice it to say, I need more subtance.","0"
"18420","1699","4","You should of added some stutter to the vocals that way when the synth and vocals meet it would give an fx like ur teeth were rattling, and it left me waiting for a beat,and more synths to kick in...","0"
"18424","1704","6","I really liked this song I thought it was really good feel, could of got more notes in on the horns though, it was really cool","0"
"18459","724","8","There are three qualities to this composition that prompt me to write a review.
In my opinion the song is engaging from beginning to end. The perspective is both fresh and innovative, at least to my ears. 
I am not exactly sure where this is gonna fit but I am sure it will make it\'s way into my personal afternoon music set at least for the next few days. 
Finally the song does what very few can in my opinion. That is spark me to open up and begin work on another NIN remix. Trent Reznor mixed with Silent Narcotic make for a decent high I can recomend to all.
Good luck!

","0"
"18463","1990","5","this one is a lot better then ur other songs, i would of spaced the vocals apart a little more, cool tune","0"
"18467","2413","1","wicked mix man, 
i liked the main synth line, really punchy.
You havent just rearranged the parts ,youve put in the effort to create a new tune,while still retaining the original vibe.
nice work :)","0"
"18497","2231","10","this is awesome!","0"
"18536","2057","10","Quite imaginative!","0"
"18571","2412","10","best mix on this whole goddamn site. period. period. period...","0"
"18641","1674","7","really cool mix, its refreshing to hear a version that shows the remixers own style, yet still retains the vibe of the original song. nice work .","0"
"18714","1805","1","wicked mix, its not just the original parts rearranged. i really like the main bassline.
very cool!!!!!","0"
"18715","2419","8","Great remix. Excellent sound","0"
"18716","2419","8","Love this track.. Always producing the goods :) keep up the good work..","0"
"18717","2099","10","WOW!  I got shivers listening to this!  Superbly executed, totally imaginative, and stunningly beautiful.  Well done.","0"
"18727","2419","8","not bad dude! :o)","0"
"18761","2265","10","v01101001olent remix of a violent s6fng. if you think the original isn\'t l0110111101110101d enough, you\'ll &amp;lt;3 this versio6e21","0"
"18846","2438","10","This is really good!!  Great job with the timing on the vocals. ","0"
"18865","2379","2","What only one song, u make it sound like you have done some great work, This remix is very basic, it is not that great, Why dont u try to have a little more of a open mind cause, lets face it u didnt make this song either, nin did. We all cant be great composers...........................................","0"
"18932","2107","1","top notch sound man.nice work !","0"
"18933","2374","10","This is pretty good. Don\'t know why no one\'s reviewing this with high ratings!","0"
"18936","2438","10","AWESOME.  I love it.  Nice work.  Etc. Etc. Etc.","0"
"20072","1669","10","Wow this stands, quality. That review that said they wondered what the hell was going on - what a compliment!","0"
"18946","2442","7","Really cool song, cant really say to much about it, great job","0"
"18947","2443","6","Pretty cool fx work, nice and trippy, The only thing I would of made diffrnt was the guitar at the end...I would of made it not so loud, just enough to make your brain strain to hear it....","0"
"18948","2439","5","I really wish u would of kept the samples coming with crazy fx throught and turned them down just alittle, the intro have the children loop a little softer in the background...
","0"
"18949","2441","6","Really cool synths, one synth is just a little high, i think u know the one i mean...But a really cool instrumental.....","0"
"18951","2440","4","Sounds alot like the original song, i can tell what u did but just barelly.....","0"
"18952","2268","5","Ha Ha... It goes well together, but i dont like child molesters....","0"
"18953","591","2","I really dont like it, the sound is all loud and funky, But it is mixed well","0"
"18954","2437","5","really well put together, nice clean levels really good job....","0"
"18958","2102","4","I really like the beat but it is missing some hard synth..Good job","0"
"19371","2444","5","It\'s basically an attempt at a good old extended version. Because the original\'s too damn short!","0"
"19372","2444","2","Sounds to me like u only added one synth to the mix, very basic mix","0"
"19373","2445","2","I really liked the beat, but it just lacks anything special..When it started out i thought this is going to be really cool, but it never got there.","0"
"19376","2446","4","This song would of been really cool, if u would of lost trents vocals and added a bunch of drunk scotsmen singin the song, that would of been fckin cool......","0"
"19378","2436","3","Sounds a lot like kmfdm, good job, sure could of been a little longer","0"
"19380","1368","10","i really liked it as it was very techno like the first guy said but i think it took the song and put new agressive spin on it

great job bro!!!","0"
"19445","1240","5","80\'s for sure, i really like ur synth work, sounds really good.....","0"
"19423","2447","4","Pretty basic mix, but sounds really good, kinda a chiiled out version...","0"
"19429","2442","9","when the song hits its stride the whole ominous beginning pays off.  great editing, excellent mood, perfect production.  love that bass!","0"
"19448","2099","8","Quite interesting...

Great work!","0"
"19449","2441","8","If i wasn\'t mistaken I would think this was an extended version of the song. Unique...yet still familiar... Cool work!","0"
"19452","1790","10","Ha! Totally made the tune great in a different jazzy way! Great work! Oooh great guitar solo at the end...","0"
"19483","1507","8","I hated Survivalism from the day Trent released it.  It had no catch, and the vibe was horrid.  Although this remix of it is really spectacular, nothing alike from Trent\'s version at all.. Props goes to you ;)","0"
"19496","2080","9","Holy crap, been playing around with this song for a while and then I heard this version...now I dont wanna do it because this is a GREAT mix. 

Nice chords, bass is fantastic, vocal levels are just spot on. I really like the direction you took this in with the whole atmosphere and piano. 

I agree with a previous reviewer about the structure though...could have been a little more interesting. But otherwise, a near perfect remix. ","0"
"19518","2052","10","So Far one of my best remixes as far as feedback goes. I've been told the intro sounds like what nin would do live. Please Rate and give feedback.","0"
