"id","type","original","author","title","file","downloads","votes","rating","halosafe","score","score_norating","lastmodified","md5","featured","tags","fulltags","author_blurb"
"2776","Official Remix","Vessel","Spaggio","Ghost Ship Remix","Nine Inch Nails - NINRemixes.com Official - 2776 - Vessel, Ghost Ship Remix, by Spaggio.mp3","268","10","5.2","?","0.194757","0.0374532","1191819472",,"0",NULL,NULL,"My remix sucks (your soul)..."
"2777","Official Remix","Survivalism","Florian Holzner","Rebuild","Nine Inch Nails - NINRemixes.com Official - 2777 - Survivalism, Rebuild, by Florian Holzner.mp3","351","20","5.1","S","0.28087","0.0550725","1191819565",,"0","acid mix, glitch","glitch, acid mix","Well, I just used sounds from the original version. Maybe you can dance to it =;o)"
"2778","Official Remix","Me, I'm Not","C.M.Carson","I Need Love","Nine Inch Nails - NINRemixes.com Official - 2778 - Me, I'm Not, I Need Love, by C.M.Carson.mp3","226","7","5.8","Y","0.18125","0.03125","1192668749",,"0",NULL,NULL,"No reason...Just for the hell of it."
"2779","Official Remix","Vessel","Brent Decker",,"Nine Inch Nails - NINRemixes.com Official - 2779 - Vessel remixed by Brent Decker.mp3","206","7","5.7","S","0.169307","0.029703","1191983356",,"0",NULL,NULL,"The original track is aggressive, but I don't think it was that it could've been. So that was the main inspiration to speed it up, change the sound, and build it up."
"2780","Official Remix","God Given","H4M3z","Chosen One","Nine Inch Nails - NINRemixes.com Official - 2780 - God Given, Chosen One, by H4M3z.mp3","206","6","5.7","S","0.139024","0.0243902","1191986367",,"0",NULL,NULL,"I tried to recreate Closer at the beginning, but I gave up after a few bars. You'll see what I mean."
"2781","Official Remix","Survivalism","Linchaco","Rhythm","Nine Inch Nails - NINRemixes.com Official - 2781 - Survivalism, Rhythm, by Linchaco.mp3","229","7","5.3","?","0.139474","0.0263158","1197048700",,"0",NULL,NULL,
"2782","Official Remix","God Given","The Man On The Silver Mountain","Alright Baby!","Nine Inch Nails - NINRemixes.com Official - 2782 - God Given, Alright Baby!, by The Man On The Silver Mountain.mp3","600","31","5.8","N","0.301173","0.0519263","1192081758",,"0",NULL,NULL,"I've remixed this song so many times my ears have turned to cotton wool. I actually like the monotonous guitar (thanks Mr Mellencamp) but not sure why!?"
"2783","Official Remix","Vessel","Neofrost","Vessel Of Deformography","Nine Inch Nails - NINRemixes.com Official - 2783 - Vessel, Vessel Of Deformography, by Neofrost.mp3","198","5","6.5","?","0.179558","0.0276243","1192081783",,"0","Awesome","Awesome",
"2784","Official Remix","God Given","Flatlander","Bluesbreaker Heartshaker Lurvmaker","Nine Inch Nails - NINRemixes.com Official - 2784 - God Given, Bluesbreaker Heartshaker Lurvmaker, by Flatlander.mp3","498","26","5.8","Y","0.304646","0.0525253","1192081815",,"0","0",NULL,"Hammond organ with a hint of 60's John Mayall and a twist of 70's off beat jazz infusion. If you believe that load of old 21st century bo***cks then you might just mistake me for someone who knows what they are doing!!!"
"2785","Official Remix","The Beginning of the End","Daniel","Prescribed Drone Mix 1.0","Nine Inch Nails - NINRemixes.com Official - 2785 - The Beginning of the End, Prescribed Drone Mix 1.0, by Daniel.mp3","211","5","4.9","Y","0.118357","0.0241546","1192087366",,"0",NULL,NULL,"I was just messing around, this is just one version, I didn't do that much.  I could make or add more to it, but it's decent enough for now.  I need more time.

http://www.myspace.com/prescribedmodel"
"2786","Official Remix","Capital G","Dustin Decker",,"Nine Inch Nails - NINRemixes.com Official - 2786 - Capital G remixed by Dustin Decker.mp3","170","3","5.8","S","0.104192","0.0179641","1192258334",,"0","interesting","interesting","Vocal Heavy remix, subtle play with faders during mix down."
"2787","Official Remix","Capital G","Alex",,"Nine Inch Nails - NINRemixes.com Official - 2787 - Capital G remixed by Alex.mp3","155","4","5","?","0.0974026","0.0194805","1192258676",,"0",", Quiet, alex0120129295587","Quiet, alex0120129295587, ","1st Remix Ever Made By Me"
"2788","Official Remix","God Given","Jonathan Potter",,"Nine Inch Nails - NINRemixes.com Official - 2788 - God Given remixed by Jonathan Potter.mp3","166","8","5.7","Y","0.276364","0.0484848","1192260340",,"0",NULL,NULL,
"2789","Official Remix","Capital G","Impact Carrier","Exhibit 24","Nine Inch Nails - NINRemixes.com Official - 2789 - Capital G, Exhibit 24, by Impact Carrier.mp3","593","20","6.1","S","0.206081","0.0337838","1192260353",,"0","Awesome arrangment","Awesome arrangment",
"2790","Official Remix","Only","Gary Lester","Two Up (Uhnn Now I Know Why)","Nine Inch Nails - NINRemixes.com Official - 2790 - Only, Two Up (Uhnn Now I Know Why), by Gary Lester.mp3","215","5","5.3","Y","0.123832","0.0233645","1211908235",,"0","Techno","Techno","Just wanted to thank the people at ninremixes.com for adding considerably to my Nine Inch Nails experience.  
In my opinion the people whose hard work made this site possible deserve a big hand.
Thanks to Kethinov, Boss, Starfukkar, Nympholet and to the many other people who make this site possible!
Thanks to Trent Reznor and most especially to all of the the contributors!"
"2791","Official Remix","God Given","DJ Poly","Thank God For Given' Us Trent","Nine Inch Nails - NINRemixes.com Official - 2791 - God Given, Thank God For Given' Us Trent, by DJ Poly.mp3","2240","133","6","?","0.356757","0.0594595","1192668389",,"0","Something I Can Never Ha, Terrible Lie, smart","Something I Can Never Ha, smart, Terrible Lie, The Great Below, Vessel, The Hand That Feeds, Ringfinger, mashup, fresh. mashup, cool, god given, Head Like a Hole, Into The Void, Heresy, Closer","Somewhere between a remix and a mashup. I used GG's sourse files and a bunch of other NIN tracks in their original complete-mixed form (a lot of pitchshifting and time stretching - so it is a bit messy at some points). 

tracks included in the mix: Head Like a Hole, Terrible Lie, Something I Can Never Have, Ringfinger, Vessel, Heresy, Closer, The Hand That Feeds, Into The Void, The Great Below

Enjoy!

BTW, check out another great work:
http://www.youtube.com/watch?v=hT5eJwgAtvY"
"2792","Official Remix","Vessel","Brooks",,"Nine Inch Nails - NINRemixes.com Official - 2792 - Vessel remixed by Brooks.mp3","204","6","5.6","Y","0.166337","0.029703","1192403785",,"0",NULL,NULL,
"2793","Official Remix","Me, I'm Not","Bishop","caN yoU sEe","Nine Inch Nails - NINRemixes.com Official - 2793 - Me, I'm Not, caN yoU sEe, by Bishop.mp3","211","3","4.8","?","0.0682464","0.014218","1192668411",,"0",NULL,NULL,"the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ. the OOZ."
"2794","Official Remix","God Given","Dumask","Krafted","Nine Inch Nails - NINRemixes.com Official - 2794 - God Given, Krafted, by Dumask.mp3","239","10","5.1","Y","0.21519","0.0421941","1192668357",,"0",NULL,NULL,
"2795","Official Remix","Me, I'm Not","DC 4 defrostMusic","Mashup Headphone Remix","Nine Inch Nails - NINRemixes.com Official - 2795 - Me, I'm Not, Mashup Headphone Remix, by DC 4 defrostMusic.mp3","327","11","6.5","N","0.220679","0.0339506","1192403960",,"0",NULL,NULL,
"2796","Official Remix","My Violent Heart","Faulter","V Fib Mix","Nine Inch Nails - NINRemixes.com Official - 2796 - My Violent Heart, V Fib Mix, by Faulter.mp3","188","7","5.3","Y","0.198396","0.0374332","1192470291",,"0",NULL,NULL,
"2797","Official Remix","Capital G","Stefan Walczak","Trading God","Nine Inch Nails - NINRemixes.com Official - 2797 - Capital G, Trading God, by Stefan Walczak.mp3","286","10","5.6","S","0.201439","0.0359712","1192470591",,"0",NULL,NULL,"I like it. Cus it's mine. Deal with it."
"2798","Official Remix","Only","Lathon","Eyebox","Nine Inch Nails - NINRemixes.com Official - 2798 - Only, Eyebox, by Lathon.mp3","150","5","4.6","?","0.155405","0.0337838","1192668313",,"0",NULL,NULL,
"2799","Official Remix","The Beginning of the End","Duality Dark","Useless Remix","Nine Inch Nails - NINRemixes.com Official - 2799 - The Beginning of the End, Useless Remix, by Duality Dark.mp3","503","25","5.5","?","0.275","0.05","1192661307",,"0","tag1, 5","tag1, 5",
"2800","Official Remix","Vessel","halo913","Birth From Vessel","Nine Inch Nails - NINRemixes.com Official - 2800 - Vessel, Birth From Vessel, by halo913.mp3","165","3","5","?","0.0931677","0.0186335","1192661426",,"0","annoying clock sounds","annoying clock sounds","from Tokyo,Japan."
"2801","Official Remix","Me, I'm Not","Rolf242","Toxic","Nine Inch Nails - NINRemixes.com Official - 2801 - Me, I'm Not, Toxic, by Rolf242.mp3","171","4","5.6","S","0.132544","0.0236686","1192668282",,"0",NULL,NULL,"Toxic echoes and some flanger included:-)
No drums! Just RELAX!:-))))))"
"2802","Official Remix","Vessel","Nathan",,"Nine Inch Nails - NINRemixes.com Official - 2802 - Vessel remixed by Nathan.mp3","309","14","5.5","?","0.251634","0.0457516","1192934434",,"0","120 bpm vessel, Please review it!","Please review it!, 120 bpm vessel","Nathan and Zack made this mix. Enjoy..."
"2803","Official Remix","Me, I'm Not","Kelly Christopher Luttrell","I Think I've Been Drugged Mix","Nine Inch Nails - NINRemixes.com Official - 2803 - Me, I'm Not, I Think I've Been Drugged Mix, by Kelly Christopher Luttrell.mp3","144","4","6","?","0.126761","0.0211268","1192661639",,"0",NULL,NULL,
"2805","Official Remix","Only","Gary Lester","Us 9","Nine Inch Nails - NINRemixes.com Official - 2805 - Only, Us 9, by Gary Lester.mp3","697","38","5.1","Y","0.265318","0.0520231","1192661836",,"0","Nice originality, Techno","Techno, Nice originality",
"2806","Official Remix","God Given","Alex",,"Nine Inch Nails - NINRemixes.com Official - 2806 - God Given remixed by Alex.mp3","179","3","5.6","?","0.094382","0.0168539","1192661869",,"0",", alex0120129295587","alex0120129295587, ","http://www.myspace.com/alex0120129295587"
"2807","Official Remix","Vessel","Stefan Walczak","All This Flesh","Nine Inch Nails - NINRemixes.com Official - 2807 - Vessel, All This Flesh, by Stefan Walczak.mp3","245","10","4.9","S","0.20332","0.0414938","1192661971",,"0",NULL,NULL,"More like an alternate version of vessel that I would have preferred to be on the album."
"2808","Official Remix","God Given","DandM","Light Of God","Nine Inch Nails - NINRemixes.com Official - 2808 - God Given, Light Of God, by DandM.mp3","187","7","5","Y","0.188172","0.0376344","1192662037",,"0",NULL,NULL,
"2809","Official Remix","The Beginning of the End","Strais","Dirty Guitar Mix","Nine Inch Nails - NINRemixes.com Official - 2809 - The Beginning of the End, Dirty Guitar Mix, by Strais.mp3","207","8","5.2","?","0.205941","0.039604","1192662150",,"0","strais nine inch nails","strais nine inch nails","My latest mix.. Hope you like it!"
"2517","Official Remix","Me, I'm Not","DJ Brut","Slowblow Mix","Nine Inch Nails - NINRemixes.com Official - 2517 - Me, I'm Not, Slowblow Mix, by DJ Brut.mp3","452","5","6","Y","0.0666667","0.0111111","1214355919",,"0",NULL,NULL,
"2762","Official Remix","Me, I'm Not","Myotherme","Desperate Mix","Nine Inch Nails - NINRemixes.com Official - 2762 - Me, I'm Not, Desperate Mix, by Myotherme.mp3","332","14","5.3","Y","0.224169","0.0422961","1192832527",,"0","Moody, Piano","Piano, Moody","Made using FL7.

I've been learning FL for about 6 months now using the ""tweak and see what happens"" method of learning because I am too lazy to read articles on what you're supposed to do (and my way is more fun).

This track is a song that I've been writing for a couple of days, threw the lyrics for Me, I'm Not over the top for a laugh, tweaked bits here and there to fit and it's turned out one of the few things I've written that I'm quite proud of. Well, for now!

Although, having said that, the mixing probably sounds like shit cos 1) I don't have wicked cool speakers and 2) I don't know what I'm doing.

Enjoy!"
"2430","Official Remix","Me, I'm Not","Jason Waters","A Moment Of Clarity","Nine Inch Nails - NINRemixes.com Official - 2430 - Me, I'm Not, A Moment Of Clarity, by Jason Waters.mp3","178","4","5.1","S","0.115909","0.0227273","1192832396",,"0",NULL,NULL,
"2811","Official Remix","My Violent Heart","Smaxyoma",,"Nine Inch Nails - NINRemixes.com Official - 2811 - My Violent Heart remixed by Smaxyoma.mp3","197","7","4.3","S","0.152792","0.035533","1192722928",,"0",NULL,NULL,
"2812","Official Remix","God Given","Impact Carrier","Omniescent","Nine Inch Nails - NINRemixes.com Official - 2812 - God Given, Omniescent, by Impact Carrier.mp3","217","9","5.7","S","0.236406","0.0414747","1192746747",,"0",NULL,NULL,"This remix so far sounds like a party dance mix. Great rhythm and one of my favorite endings. Relativly an unanimously good remix"
"2810","Official Remix","God Given","Bleak Machine","Deity","Nine Inch Nails - NINRemixes.com Official - 2810 - God Given, Deity, by Bleak Machine.mp3","290","12","4.9","Y","0.202759","0.0413793","1193182016",,"0",NULL,NULL,"God Given (Deity) - by MDP of Bleak Machine

http://www.myspace.com/bleakmachine"
"2813","Official Remix","Only","Nth Degree","V2","Nine Inch Nails - NINRemixes.com Official - 2813 - Only, V2, by Nth Degree.mp3","295","17","5.2","Y","0.30274","0.0582192","1192920667",,"0","mgbarker100@yahoo.com, nthdegreemusic, www.myspace.com/nthdegre","mgbarker100@yahoo.com, nthdegreemusic, www.myspace.com/nthdegre, revisited, Mellow, Chill, Electronica, Ambient","This is the same mix that I uploaded last year but with better mastering. If the site admin want to get rid of version one I won't complain :)"
"2814","Official Remix","My Violent Heart","The Loot Of Reason","We Crawl Remix","Nine Inch Nails - NINRemixes.com Official - 2814 - My Violent Heart, We Crawl Remix, by The Loot Of Reason.mp3","217","9","4.7","Y","0.195833","0.0416667","1192920687",,"0",NULL,NULL,"Looting in Reason with a poor machine somewhere in Middle East Europe."
"2815","Official Remix","Capital G","no one","Capitalism","Nine Inch Nails - NINRemixes.com Official - 2815 - Capital G, Capitalism, by no one.mp3","195","7","5","Y","0.179487","0.0358974","1192940377",,"0",NULL,NULL,
"2816","Official Remix","Me, I'm Not","Dj Vx",,"Nine Inch Nails - NINRemixes.com Official - 2816 - Me, I'm Not remixed by Dj Vx.mp3","232","5","5.1","S","0.111354","0.0218341","1197048199",,"0",NULL,NULL,
"2817","Official Remix","The Hand That Feeds","RSIN","Feeds Rezeroed","Nine Inch Nails - NINRemixes.com Official - 2817 - The Hand That Feeds, Feeds Rezeroed, by RSIN.mp3","146","4","4.8","S","0.133333","0.0277778","1193064288",,"0",NULL,NULL,"its hand that feeds with a taste of year zero. Its a long song but if you listen to NIN you know the hook doesn't hit you at the beginning."
"2818","Official Remix","Capital G","Count Manley","Greed","Nine Inch Nails - NINRemixes.com Official - 2818 - Capital G, Greed, by Count Manley.mp3","169","4","4.8","S","0.11497","0.0239521","1193065866",,"0",NULL,NULL,"Thanks for letting me play with your tracks Trent....

You da man!"
"2819","Official Remix","Me, I'm Not","Adrian","Where Its Coming From","Nine Inch Nails - NINRemixes.com Official - 2819 - Me, I'm Not, Where Its Coming From, by Adrian.mp3","220","6","5.4","?","0.123853","0.0229358","1193065994",,"0",NULL,NULL,
"2820","Official Remix","My Violent Heart","Alex","Dysfunction","Nine Inch Nails - NINRemixes.com Official - 2820 - My Violent Heart, Dysfunction, by Alex.mp3","155","4","4.7","?","0.122078","0.025974","1193066212",,"0",", alex0120129295587","alex0120129295587, ","A Remix Of My Violent Heart Called ""Dysfunction"""
"3041","Official Remix","The Good Soldier","Josh Morrow","Dub","Nine Inch Nails - NINRemixes.com Official - 3041 - The Good Soldier, Dub, by Josh Morrow.mp3","274","4","4.7","Y","0.0688645","0.014652","1197048484",,"0",NULL,NULL,
"2821","Official Remix","Me, I'm Not","som[e]",,"Nine Inch Nails - NINRemixes.com Official - 2821 - Me, I'm Not remixed by som[e].mp3","105","4","5.7","S","0.219231","0.0384615","1193260818",,"0",NULL,NULL,"Created sometime in 0-6 hours of the morning/night.

http://www.last.fm/music/som%5Be%5D/"
"2822","Official Remix","God Given","no one","God Give Me","Nine Inch Nails - NINRemixes.com Official - 2822 - God Given, God Give Me, by no one.mp3","154","5","4.3","Y","0.140523","0.0326797","1193260905",,"0",NULL,NULL,"Please comment"
"2823","Official Remix","The Beginning of the End","Alex","Watch It End","Nine Inch Nails - NINRemixes.com Official - 2823 - The Beginning of the End, Watch It End, by Alex.mp3","211","3","6","?","0.0886699","0.0147783","1193260933",,"0",NULL,NULL,"This Remix is the first remix I used samples on [It brought back some memories for me] I didn't get any permissions sorry if I broke any rules."
"2824","Official Remix","Me, I'm Not","Jena Dietrich","120 Frail Wretched Remix","Nine Inch Nails - NINRemixes.com Official - 2824 - Me, I'm Not, 120 Frail Wretched Remix, by Jena Dietrich.mp3","235","22","5.6","Y","0.155556","0.0277778","1193282722",,"0",NULL,NULL,"The bastard child of..Me I'm Not, the Wretched and the Frail.."
"2826","Official Remix","Survivalism","The Kindle Protocol","Foxhole Fistfuck","Nine Inch Nails - NINRemixes.com Official - 2826 - Survivalism, Foxhole Fistfuck, by The Kindle Protocol.mp3","162","4","5","?","0.125","0.025","1193377836",,"0",NULL,NULL,"Did this a few months ago upon the initial release of the Survivalism source files."
"2827","Official Remix","The Beginning of the End","Alex","Watch It End Part One","Nine Inch Nails - NINRemixes.com Official - 2827 - The Beginning of the End, Watch It End Part One, by Alex.mp3","205","3","5.3","?","0.0779412","0.0147059","1193377887",,"0",", alex0120129295587, www.myspace.com/alex0120","www.myspace.com/alex0120, alex0120129295587, ","I posted this already but it was mashed up so horribly with my other remix I apologize for the 1st thing I posted And I will not have a problem if it is removed.This is part one 

http://www.myspace.com/alex0120129295587"
"2828","Official Remix","Survivalism","The Reverend","Survival Of The Pigs (Transplant)","Nine Inch Nails - NINRemixes.com Official - 2828 - Survivalism, Survival Of The Pigs (Transplant), by The Reverend.mp3","210","9","5.3","?","0.233824","0.0441176","1193377902",,"0",NULL,NULL,"Sometimes when I listen to Year Zero (though i love it) it still sounds a little like ""diet NIN"" so I've injected Survivalism with a dose Downward Spiral testosterone. Anyway here's the demon bastard child:"
"2829","Official Remix","Me, I'm Not","No One","Yes I Am","Nine Inch Nails - NINRemixes.com Official - 2829 - Me, I'm Not, Yes I Am, by No One.mp3","186","8","5.6","Y","0.24086","0.0430108","1197047847",,"0",NULL,NULL,
"2830","Official Remix","Only","Arvie Bartolome","Disco Ball","Nine Inch Nails - NINRemixes.com Official - 2830 - Only, Disco Ball, by Arvie Bartolome.mp3","225","5","5.3","Y","0.118304","0.0223214","1197047834",,"0",NULL,NULL,
"2831","Official Remix","Only","Scorpio Rising",,"Nine Inch Nails - NINRemixes.com Official - 2831 - Only remixed by Scorpio Rising.mp3","275","5","5.3","?","0.0970696","0.018315","1197047855",,"0",NULL,NULL,"created by the cannabis-activated hand of Scorpio Rising"
"2832","Official Remix","The Beginning of the End","Alex","Watch It End Part 2","Nine Inch Nails - NINRemixes.com Official - 2832 - The Beginning of the End, Watch It End Part 2, by Alex.mp3","198","2","5.8","?","0.0597938","0.0103093","1193509307",,"0",", alex0120129295587","alex0120129295587, ","Part two in this series of remixes"
"2833","Official Remix","Only","NFMUS",,"Nine Inch Nails - NINRemixes.com Official - 2833 - Only remixed by NFMUS.mp3","130","3","5","Y","0.116279","0.0232558","1193509383",,"0",NULL,NULL,"Can't mess to much with perfection. The only thing I used was the the lyrics and the bass line.  Even thought the drum line sounds similiar.  I made that in FL studio"
"2834","Official Remix","Only","Raum1","Dark Rise Dance Mix","Nine Inch Nails - NINRemixes.com Official - 2834 - Only, Dark Rise Dance Mix, by Raum1.mp3","239","10","5.1","Y","0.219828","0.0431034","1193509515",,"0","House Mix, Wave Electro Mix","Wave Electro Mix, House Mix","I created a new song using the words of Trent and some guitars. I transposed the voice trax down to get them even more dark and fiercing.It`s now a kind of SynthWaveGothicDance Track."
"2835","Official Remix","Me, I'm Not","The Kindle Protocol","Push You Down (and down and down)","Nine Inch Nails - NINRemixes.com Official - 2835 - Me, I'm Not, Push You Down (and down and down), by The Kindle Protocol.mp3","233","4","5.4","S","0.096","0.0177778","1193509678",,"0",NULL,NULL,"This is a combination of The Wretched and Me, I'm Not inspired by the perceived reference to The Presence in The Wretched. I'm sure it's been done before, but hopefully I've been able to offer an original take on the idea."
"2836","Official Remix","My Violent Heart","Sakurina","God Gave Me My Violent Heart","Nine Inch Nails - NINRemixes.com Official - 2836 - My Violent Heart, God Gave Me My Violent Heart, by Sakurina.mp3","213","3","4.1","S","0.0577465","0.0140845","1193509692",,"0",NULL,NULL,"This is a mashup of My Violent Heart and God Given."
"2837","Official Remix","The Beginning of the End","Alex","Watch It End Part 3","Nine Inch Nails - NINRemixes.com Official - 2837 - The Beginning of the End, Watch It End Part 3, by Alex.mp3","234","3","4.5","?","0.0584416","0.012987","1193544424",,"0",", alex0120129295587","alex0120129295587, ","This is the third part
If the average rating does better than 2 stars
I will post the other remix [Watch It End,Final]
Either outcome thanks for:
rating/listening/downloading"
"2838","Official Remix","Vessel","Christopher Lloyd",,"Nine Inch Nails - NINRemixes.com Official - 2838 - Vessel remixed by Christopher Lloyd.mp3","231","7","4.8","S","0.146087","0.0304348","1193636999",,"0",NULL,NULL,
"2839","Official Remix","Survivalism","Gary Lester","Aftershock","Nine Inch Nails - NINRemixes.com Official - 2839 - Survivalism, Aftershock, by Gary Lester.mp3","146","5","4.9","Y","0.172535","0.0352113","1193703203",,"0",NULL,NULL,"There are no artistic limits."
"2840","Official Remix","Survivalism","E.L.K","Favorism Mix","Nine Inch Nails - NINRemixes.com Official - 2840 - Survivalism, Favorism Mix, by E.L.K.mp3","1484","122","4.9","?","0.404465","0.082544","1193703387",,"0",NULL,NULL,"long time inspiration
http://www;myspace.com/elk77"
"2841","Official Remix","Me, I'm Not","Cuntanir","Howard Dean Mix","Nine Inch Nails - NINRemixes.com Official - 2841 - Me, I'm Not, Howard Dean Mix, by Cuntanir.mp3","218","2","4.8","?","0.0444444","0.00925926","1193703471",,"0",NULL,NULL,"I had to use a Windows PC.

http://www.myspace.com/cuntanirexpress"
"2842","Official Remix","Survivalism","Saba7",,"Nine Inch Nails - NINRemixes.com Official - 2842 - Survivalism remixed by Saba7.mp3","153","6","4.6","S","0.182781","0.0397351","1193703558",,"0",NULL,NULL,"it's my first remix i hope you like it!"
"2843","Official Remix","Capital G","E.L.K","Capitalism","Nine Inch Nails - NINRemixes.com Official - 2843 - Capital G, Capitalism, by E.L.K.mp3","1714","123","5.4","?","0.386166","0.0715123","1193757209",,"0",NULL,NULL,"http://www.myspace.com/elk77"
"2844","Official Remix","Only","Scorpio Rising","A Doobed-Out Interlude","Nine Inch Nails - NINRemixes.com Official - 2844 - Only, A Doobed-Out Interlude, by Scorpio Rising.mp3","171","3","5.5","?","0.0988024","0.0179641","1193757281",,"0",NULL,NULL,"created by the super cannabis-activated hand of Scorpio Rising"
"2845","Official Remix","My Violent Heart","no one","Heart Attack Mix","Nine Inch Nails - NINRemixes.com Official - 2845 - My Violent Heart, Heart Attack Mix, by no one.mp3","176","4","5.2","Y","0.120231","0.0231214","1193757370",,"0",NULL,NULL,
"2846","Official Remix","Only","Brian Gasperosky","Plastic Misery","Nine Inch Nails - NINRemixes.com Official - 2846 - Only, Plastic Misery, by Brian Gasperosky.mp3","200","3","4.5","?","0.0675","0.015","1193757451",,"0",NULL,NULL,"Remixed by Plastic Misery Squad, August 2005."
"2847","Official Remix","The Beginning of the End","chmc","Demolished RMX","Nine Inch Nails - NINRemixes.com Official - 2847 - The Beginning of the End, Demolished RMX, by chmc.mp3","227","9","5.4","Y","0.216964","0.0401786","1193797775",,"0",NULL,NULL,"http://www.blackbearaudio.com"
"2848","Official Remix","The Beginning of the End","Nick Harrington",,"Nine Inch Nails - NINRemixes.com Official - 2848 - The Beginning of the End remixed by Nick Harrington.mp3","241","2","5.2","Y","0.0431535","0.00829876","1193797814",,"0",NULL,NULL,"I'm new at this remixing thing and don't really know what makes a remix good or bad. So, please tell me what you think of it and any improvements I could make. anix942@msn.com"
"2849","Official Remix","The Beginning of the End","Christopher Lloyd",,"Nine Inch Nails - NINRemixes.com Official - 2849 - The Beginning of the End remixed by Christopher Lloyd.mp3","243","5","5.4","S","0.09","0.0166667","1193797958",,"0",NULL,NULL,
"2850","Official Remix","God Given","Rob'd",,"Nine Inch Nails - NINRemixes.com Official - 2850 - God Given remixed by Rob'd.mp3","181","5","5.8","Y","0.161111","0.0277778","1193949995",,"0",NULL,NULL,"Created with GarageBand!  My goal was to make it a bit more dancey."
"2851","Official Remix","Capital G","Nick Harrington",,"Nine Inch Nails - NINRemixes.com Official - 2851 - Capital G remixed by Nick Harrington.mp3","157","4","5.3","Y","0.136774","0.0258065","1193950023",,"0",NULL,NULL,
"2852","Official Remix","God Given","E.L.K",,"Nine Inch Nails - NINRemixes.com Official - 2852 - God Given remixed by E.L.K.mp3","1547","122","4.9","?","0.387678","0.079118","1193950108",,"0",NULL,NULL,"http://www.myspace.com/elk77"
"2853","Official Remix","Capital G","DeeJay Gamer",,"Nine Inch Nails - NINRemixes.com Official - 2853 - Capital G remixed by DeeJay Gamer.mp3","128","5","5","N","0.15873","0.031746","1193950169",,"0",NULL,NULL,"The mix is kind of tentative right now, I might make changes to it, such as one part I'm not sure about but put some work into is the ""wind stick"" part after the first chorus. It's inspired by an instrument used by the Blue Man Group and it's a tube I got a glow stick out of and I'm waving it around to create the sound. Unfortunately, it would only record on my digital camera, my actual microphone could barely pick up the sound at all.
The new loop samples come from a free music loop website, the terms of service gave no conditions for use, but I think it's safe to assume that non-profit use is okay.  There's a slightly higher-quality version of this song on my MySpace page:
http://www.myspace.com/deejaygamer
Along with a cover of ""Gave Up""."
"2854","Official Remix","Survivalism","Gary Lester","Shock Wave Plus Preview","Nine Inch Nails - NINRemixes.com Official - 2854 - Survivalism, Shock Wave Plus Preview, by Gary Lester.mp3","243","13","5.6","Y","0.281172","0.0502092","1193950211",,"0",NULL,NULL,"There is no stop, there is no quit."
"2855","Official Remix","The Beginning of the End","Christopher Colon","Under Trent's Umbrella Mashup","Nine Inch Nails - NINRemixes.com Official - 2855 - The Beginning of the End, Under Trent's Umbrella Mashup, by Christopher Colon.mp3","370","6","3.5","N","0.0476839","0.013624","1197047666",,"0",NULL,NULL,"This is a MASH UP of ""The Beginning of the End"" and Rhiana's ""Umbrella"" as a follow up to my mash up of Justin Timberlake and NIN. Love it. Hate it. I enjoyed doing it. I've always love NIN and like to hear it mashed with Pop music. The dynamic is interesting, in my opinion."
"2856","Official Remix","Me, I'm Not","Scorpio Rising","Scorpion In The Grass Mix","Nine Inch Nails - NINRemixes.com Official - 2856 - Me, I'm Not, Scorpion In The Grass Mix, by Scorpio Rising.mp3","384","5","5.6","?","0.0736842","0.0131579","1193950382",,"0",NULL,NULL,"the title of the mix should say it all....once again, created by the cannabis-activated hand of Scorpio Rising"
"2857","Official Remix","Me, I'm Not","chmc","Crippled Lungs","Nine Inch Nails - NINRemixes.com Official - 2857 - Me, I'm Not, Crippled Lungs, by chmc.mp3","264","4","5.7","Y","0.0870229","0.0152672","1197048684",,"0",NULL,NULL,"http://www.blackbearaudio.com"
"2858","Official Remix","God Given","Sharita","My First Time","Nine Inch Nails - NINRemixes.com Official - 2858 - God Given, My First Time, by Sharita.mp3","178","4","5","S","0.114943","0.0229885","1194032434",,"0",NULL,NULL,"umm this is my first time every using garageband, and definitely the first time trying to remix a song. let me know what you think."
"2859","Official Remix","Me, I'm Not","J mix","Not Me Bitch","Nine Inch Nails - NINRemixes.com Official - 2859 - Me, I'm Not, Not Me Bitch, by J mix.mp3","239","2","5.8","?","0.0485356","0.0083682","1194061034",,"0",NULL,NULL,
"2860","Official Remix","The Beginning of the End","brooks","v2","Nine Inch Nails - NINRemixes.com Official - 2860 - The Beginning of the End, v2, by brooks.mp3","169","6","5.5","Y","0.16369","0.0297619","1194217101",,"0","d is for drum!","d is for drum!","myspace.com/ninbrooksremixes

myspace.com/christopherbrooks"
